,index,address/city,address/community,address/neighborhood,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,currency,description,latitude,livingArea,longitude,price,url,yearBuilt,zestmate,zestmate_rent,monthly_cost,monthly_cash_flow,yearly_return,school,school_sum
37,47,Needville,,,TX,11321 Seguin Trail Ct,Tejas Trails,77461,2.0,3.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Fairmont II offers:  Open and spacious one-story floorplan, perfect for entertaining. Comfortable dining area just off kitchen with access to backyard. Formal living room and home office located off foyer. Elegant owner's bath with dual vanity sinks and soaking tub. Large owner's suite with a large walk-in closet. Detached 3-car garage, ideal for weekend projects.",29.414907455444336,2356.0,-95.81867218017578,357990,https://www.zillow.com/community/tejas-trails/2079044969_zpid/,2021.0,,,,,,,
38,51,Needville,,,TX,11332 Fannin Trail Ct,Tejas Trails,77461,4.0,5.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Bella II offers:  Spacious kitchen has ample storage and island overlooking great room. Elegant dining room off foyer with access to kitchen. Open great room with fireplace option. Downstairs owner's suite with oversized walk-in closet. Convenient downstairs laundry room and powder room. Large loft space and optional media room, perfect for entertaining. Attached 2-car garage.",29.41437911987305,3034.0,-95.81804656982422,367990,https://www.zillow.com/community/tejas-trails/2079044966_zpid/,2021.0,,,,,,,
39,53,Needville,,,TX,9014 Bowie Trl,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Walden offers:  Impressive single-story traditional design. Stunning dining room for dinner parties with friends. Spacious great room featuring a corner fireplace. Luxurious owner's suite with double sinks. Huge island in kitchen with ample storage space. Bright dining area overlooking backyard.",29.414756774902344,2349.0,-95.8196258544922,352990,https://www.zillow.com/community/tejas-trails/2079044982_zpid/,2021.0,,,,,,,
40,54,Needville,,,TX,11220 Seguin Trail Ct,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Cooperfield offers:  Enchanting entrance with access to home office and dining room. Spacious great room open to dining area and kitchen. Luxurious owner's suite providing a relaxing retreat. Expansive walk-in closet in owner's suite. Soaring ceilings and open concept layout. Optional covered patio extension, perfect for entertaining.",29.416677474975586,2553.0,-95.8182601928711,374990,https://www.zillow.com/community/tejas-trails/2079044987_zpid/,2021.0,,,,,,,
41,55,Needville,,,TX,11309 Seguin Trail Ct,Tejas Trails,77461,4.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Arthur offers:  Inviting dining room and home office off foyer. Gourmet kitchen with large island with ample prep space. Downstairs owner's suite with expansive walk-in closet. Two-story great room accented with corner fireplace. Upstairs loft and media room, perfect for entertaining. Attached two-car garage.",29.41534805297852,3386.0,-95.81819915771484,412990,https://www.zillow.com/community/tejas-trails/2079044965_zpid/,2021.0,,,,,,,
42,56,Needville,,,TX,9044 Bowie Trl,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Cooperfield offers:  Convenient home office off foyer. Beautiful maple cabinets in kitchen and all baths. Sleek granite countertops and alternate island in kitchen. Charming farmhouse sink in gourmet kitchen. Tile fireplace surround with Craftsman mantel in great room. Double sinks in owner's luxury bath and hall bath 2. Extended covered back patio, perfect for entertaining outdoors.",29.41353988647461,2564.0,-95.8182144165039,409330,https://www.zillow.com/homedetails/9044-Bowie-Trl-Needville-TX-77461/2079044979_zpid/,2020.0,,,,,,,
43,57,Needville,,,TX,9020 Bowie Trl,Tejas Trails,77461,4.0,5.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Leo offers:  Spacious kitchen open to expansive great room. Private home office off entry, perfect for working from home. Large owner's suite with huge walk-in closet. Second floor loft, ideal for family game night. Convenient laundry room off the attached two-car garage.",29.41452407836914,3211.0,-95.81934356689452,392990,https://www.zillow.com/community/tejas-trails/2079044983_zpid/,2021.0,,,,,,,
44,58,Beasley,,,TX,9110 Drachenberg Rd,,77417,2.0,3.0,USD,"Single wide year 2000 mobile home on over an acre of land! Relax and enjoy your unrestricted property from your front or back porch! Some updates have been made for you including paint and LED light fixtures, and you can put your own personal touches here! Perfect place for raising show animals here. Home is located within close proximity to Highway 90 and Highway 59. Fenced and gated. Aerobic septic! Owner will add fridge and is replacing most of the bad fence. Ask for details.",29.523855209350586,1216.0,-95.95782470703124,139900,https://www.zillow.com/homedetails/9110-Drachenberg-Rd-Beasley-TX-77417/54637454_zpid/,2000.0,,,,,,,
45,60,Needville,,,TX,9008 Bowie Trl,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Willard II offers:  Inviting dining room with access to kitchen. Spacious kitchen overlooking great room. Cozy dining area with access to covered rear patio. Dedicated activity room located off of hall 2. Elegant owner's suite with large walk-in closet. Relaxing owner's bath with double sinks. Attached two-car garage.",29.41497611999512,2584.0,-95.81989288330078,361990,https://www.zillow.com/community/tejas-trails/2079044977_zpid/,2021.0,,,,,,,
46,61,Rosenberg,,,TX,2122 Hartledge Rd,,77471,4.0,5.0,USD,"Entertaining in this home will be a joy! From the spacious kitchen, to the banquet sized dining room to outdoor patio and grounds. This house was built to make your guests feel special! This home features kitchen with granite counter tops! breakfast area, Master suite with whirlpool tub, Boxed Ceilings, 5 bedrooms with 4 full bathrooms, fireplace, beautiful ceramic tile floors ,4 acres. Located close to major freeways, malls, hospitals!",29.50227165222168,4000.0,-95.85079193115234,549000,https://www.zillow.com/homedetails/2122-Hartledge-Rd-Rosenberg-TX-77471/82709304_zpid/,2005.0,,,,,,,
47,62,Needville,,,TX,11233 Fannin Trail Ct,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Walden offers:  Impressive single-story traditional design. Stunning dining room for dinner parties with friends. Spacious great room featuring a corner fireplace. Luxurious owner's suite with double sinks. Huge island in kitchen with ample storage space. Bright dining area overlooking backyard.",29.41523551940918,2349.0,-95.81559753417969,352990,https://www.zillow.com/community/tejas-trails/2079044991_zpid/,2021.0,,,,,,,
48,63,Needville,,,TX,11314 Fannin Trail Ct,Tejas Trails,77461,3.0,4.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Walden offers:  Impressive single-story traditional design. Stunning dining room for dinner parties with friends. Spacious great room featuring a corner fireplace. Luxurious owner's suite with double sinks. Huge island in kitchen with ample storage space. Bright dining area overlooking backyard.",29.415040969848636,2349.0,-95.8173370361328,352990,https://www.zillow.com/community/tejas-trails/2079044963_zpid/,2021.0,,,,,,,
49,66,Needville,,,TX,9331 Williams School Rd,,77461,5.0,3.0,USD,"Every now and then you have the privilege of representing a property that defines perfection from the front gate to the back fence. CF Farms is a World class equestrian property that's been associated with some of the industries top trainers. The estate features two beautiful homes...the first being 1,879 Sq. ft. with 3-4 Bedrooms, 2 1/2 Baths. The 1,520 Sq. ft. second home includes 2 Bedrooms, 1 1/2 Baths...both homes feature Open concept Living, Kitchen & Dining Areas with attention to detail throughout. The equine facilities & amenities include a 20,000 +/- Sq. Ft. engineered clearspan Arena with offset railing, lighted, 32 skylights & fitted screens on each end. The 7,200 +/- Sq. Ft., 28 Stall Stables include 3-4 wash bays,med/vet area,kitchen,office,laundry room,restroom,tack area with custom lockers, feed room. Property includes a 50'x75' awning between second home & arena,3,150 Sq. ft. shop, 3 Round Pens, 22 Paddocks, Stocked catfish pond,Hay field and turnout area. WOW!",29.414194107055664,3399.0,-95.8652801513672,1963000,https://www.zillow.com/homedetails/9331-Williams-School-Rd-Needville-TX-77461/122506593_zpid/,1999.0,,,,,,,
50,67,Rosenberg,,,TX,2638 Ridgeback Dr,,77471,3.0,4.0,USD,"This beautiful Foxwood Builders home in Fairpark Village is just what you've been looking for. With a premium elevation, high ceilings, wrought iron spindles, faux wood blinds, a tankless water heater, an open great room, and a study with French doors, this home truly has it all. The kitchen comes equipped with granite countertops, a tile backsplash, stainless steel appliances, and 42"" upper cabinets. Relax in the primary suite, complete with a walk-in closet, dual vanities, a 42"" tub, and a separate shower. The covered patio is perfect for entertaining guests and relaxing after a long day. Located near U.S. 69 and Hwy 36, residents can enjoy easy access to a variety of shopping centers and restaurants. Schools in the area are zoned to Lamar CISD. Call today for more information!",29.508968353271484,2746.0,-95.8246841430664,280049,https://www.zillow.com/homedetails/2638-Ridgeback-Dr-Rosenberg-TX-77471/2077379666_zpid/,2020.0,,,,,,,
51,70,Needville,,,TX,11327 Fannin Trail Ct,Tejas Trails,77461,2.0,3.0,USD,"Nestled in the countryside of Needville, TX, Tejas Trails offers an assortment of distinct new home plans featuring oversized homesites. Enjoy being in the acclaimed Needville ISD and miles from the big city amenities like Brazos Town Center. Offered By: K. Hovnanian of Houston II, L.L.C. The Fairmont II offers:  Open and spacious one-story floorplan, perfect for entertaining. Comfortable dining area just off kitchen with access to backyard. Formal living room and home office located off foyer. Elegant owner's bath with dual vanity sinks and soaking tub. Large owner's suite with a large walk-in closet. Detached 3-car garage, ideal for weekend projects.",29.413951873779297,2356.0,-95.81700897216795,357990,https://www.zillow.com/community/tejas-trails/2079044990_zpid/,2021.0,,,,,,,
